"","x"
"1907",4854.51931693514
"1908",911.230274001788
"1909",1981.89105818308
"1910",2844.67625311822
"1911",2161.94806432689
"1912",611.361105159681
"1913",17.4614120938482
"1914",1698.76173152321
"1915",1489.74489866338
"1916",2114.9124910006
"1917",919.160330832493
"1918",845.010146394765
"1919",1783.8275901619
"1920",1270.23264476694
"1921",680.246014781085
"1922",3050.68469426029
"1923",851.256597655605
"1924",885.675366506677
"1925",1984.56973491239
"1926",3927.0815706093
"1927",3713.28803927528
"1928",3632.20099551399
"1929",1491.05879842269
"1930",1409.03666738749
"1931",1790.32127919123
"1932",1805.36470441394
"1933",1211.00536193006
"1934",453.709078899632
"1935",1246.50355077632
"1936",1631.80161309474
"1937",340.260083947677
"1938",579.053777697435
"1939",752.857516248093
"1940",2339.50435947999
"1941",1463.6730621897
"1942",812.508093382072
"1943",239.229168876796
"1944",902.795312781574
"1945",1510.02685404136
"1946",9.11309493061236
"1947",2129.35359048601
"1948",1286.63959089202
"1949",776.686895896542
"1950",422.272158735031
"1951",1219.02333717001
"1952",1394.16286280884
"1953",973.63953680714
"1954",655.752987581631
"1955",1941.04451142744
"1956",472.990533301089
"1957",531.495190574769
"1958",517.898781797083
"1959",2076.47768006818
"1960",515.306230975504
"1961",2458.08072814611
"1962",2364.06691993637
"1963",697.41432814223
"1964",791.106074850465
"1965",1805.43082142369
"1966",844.495161857051
"1967",1144.3313542809
"1968",2765.41056225047
"1969",1521.03526438352
"1970",832.074454486874
"1971",1156.54206496738
"1972",2468.85879080341
"1973",748.264539000871
"1974",1008.0263228019
"1975",2212.27841401944
"1976",1744.34192768331
"1977",707.896662740353
"1978",2381.22219109255
"1979",136.555032519311
"1980",664.554858713161
"1981",850.620252862524
"1982",1405.4850912248
"1983",1110.18260062336
"1984",1197.18872294247
"1985",1456.11411041704
"1986",3699.7264580531
"1987",2590.52659372101
"1988",1464.62746340417
"1989",1991.28149827173
"1990",1007.26533938459
"1991",3632.58524704176
"1992",1921.14187798697
"1993",1281.16432255761
"1994",1334.81914640378
"1995",982.674365402556
"1996",432.414961498803
"1997",2371.11647812651
"1998",2690.03862749494
"1999",2151.77811360191
"2000",757.261005559196
"2001",3053.62279634436
"2002",60.4073588518842
"2003",313.713516893596
"2004",1145.03981662596
"2005",2176.62005676722
"2006",1395.80597487684
"2007",3056.82861382836
"2008",2523.36397551708
"2009",2162.38155557636
"2010",941.50547242274
"2011",488.119640742349
"2012",2171.02943224393
"2013",141.985938171707
"2014",2434.68879851788
"2015",1634.79657017481
"2016",725.585329099047
"2017",2453.31048610588
"2018",393.805083655812
"2019",423.427131046019
"2020",2279.38052396219
"2021",1054.05960840748
"2022",517.735749284673
"2023",1449.04820018502
"2024",365.659891189188
"2025",2993.92371003268
"2026",962.543891417707
"2027",1526.11645657378
"2028",709.328645941673
"2029",1427.82707730963
"2030",596.918986757195
"2031",1279.55242110832
"2032",1100.5894962406
"2033",1140.81066064799
"2034",510.501175805953
"2035",1375.73897413074
"2036",307.260790540499
"2037",1110.80117532927
"2038",1523.90435597512
"2039",360.04852455471
"2040",1229.43782577093
"2041",1322.57320434428
"2042",2355.29369255962
"2043",1111.71659682617
"2044",964.826706801584
"2045",1674.7058682679
"2046",3174.09105620722
"2047",1382.92257719098
"2048",859.67759501558
"2049",1296.61048541299
"2050",372.064343396586
"2051",329.529669363434
"2052",583.174599575645
"2053",2156.41684886568
"2054",1521.26222565423
"2055",1797.21318736853
"2056",2583.43867667663
"2057",18.4442672292211
"2058",2856.8861337105
"2059",1276.15955477267
"2060",464.656382709193
"2061",1360.55371772234
"2062",423.433026688038
"2063",610.292751293714
"2064",1109.01579809991
"2065",462.468535154748
"2066",1516.9995862426
"2067",1369.43158446696
"2068",1561.05892543008
"2069",3238.83375243638
"2070",1376.1685062511
"2071",1322.23113736976
"2072",2611.26173751648
"2073",1637.61116612377
"2074",1769.24347031859
"2075",599.540451064718
"2076",478.268428071575
"2077",3445.94957561081
"2078",2989.49598901102
"2079",1312.95502980421
"2080",1451.57741190664
"2081",1493.80277003542
"2082",1048.34506339738
"2083",1236.52840326023
"2084",6408.13499380594
"2085",3771.75609784688
"2086",1044.29321763369
"2087",661.506093210588
"2088",1639.62886205807
"2089",1346.79132132162
"2090",96.1659478674357
"2091",591.870149549398
"2092",1723.50769860533
"2093",1333.7826099838
"2094",981.031235368927
"2095",226.274377305469
"2096",1613.11411874107
"2097",1938.39118911726
"2098",1204.81376819822
"2099",429.337437422826
"2100",787.096063244951
"2101",593.01761820893
"2102",971.017106325247
"2103",1936.69993778399
"2104",676.085121043137
"2105",1315.0085027047
"2106",4276.35888267058
"2107",564.856401935974
"2108",1612.89593474013
"2109",1512.26833429251
"2110",1372.81884647957
"2111",1154.14907388246
"2112",1101.03034425315
"2113",57.6948751028217
"2114",668.3093240514
"2115",1644.82490142802
"2116",1151.35140161401
"2117",2145.39309312786
"2118",1509.3412603058
"2119",4123.26005793764
"2120",1079.03784115301
"2121",856.743984503949
"2122",2095.54722113909
"2123",319.420008924326
"2124",1626.15521922688
"2125",1559.97633701573
"2126",406.572625766728
"2127",1889.8444590776
"2128",1079.67349485516
"2129",1110.43843306186
"2130",600.345427939338
"2131",1255.25311275037
"2132",1669.68998563624
"2133",1207.39550900648
"2134",278.501631570313
"2135",12.3291661032895
"2136",1246.90502356315
"2137",935.706443841497
"2138",2801.96749386233
"2139",1244.91787129121
"2140",815.447372626916
"2141",476.395759546906
"2142",706.242084728796
"2143",2315.72054883472
"2144",1315.69322255795
"2145",678.856673103263
"2146",145.330688640338
"2147",1052.84786817389
"2148",739.701258707884
"2149",1130.98460359723
"2150",4440.90322540615
"2151",662.347747526385
"2152",617.861669740564
"2153",4541.85241716168
"2154",381.067346405749
"2155",1048.04556166401
"2156",2719.95462810807
"2157",856.712057799892
"2158",1348.22179574996
"2159",898.591635347027
"2160",636.212473651617
"2161",1516.30667427313
"2162",742.658338028105
"2163",1574.67246628981
"2164",383.19202878176
"2165",2451.86176711647
"2166",2134.81747082313
"2167",1191.08930671985
"2168",1031.85675162828
"2169",1641.36418391908
"2170",833.046170097135
"2171",460.818099368226
"2172",2283.07098038671
"2173",2542.5183732514
"2174",713.633136949104
"2175",389.279119921151
"2176",2305.53522856112
"2177",616.809643291804
"2178",507.427355801295
"2179",4390.47073059727
"2180",1498.99579948785
"2181",832.596907501953
"2182",617.17933077995
"2183",3936.31634083393
"2184",730.060875435689
"2185",850.834623199507
"2186",2140.88066199003
"2187",2979.74061743135
"2188",1196.37804965321
"2189",798.074553076112
"2190",0.814984841077666
"2191",1018.77772930989
"2192",562.182719060402
"2193",1551.9323757818
"2194",1085.48480282738
"2195",741.051787059712
"2196",2745.59023571604
"2197",1972.32090696116
"2198",2368.89854201595
"2199",962.176922440137
"2200",2675.08543061723
"2201",11.8254588989814
"2202",1316.9062471382
"2203",1242.18486137446
"2204",1578.39721939107
"2205",585.127546248229
"2206",1057.29474583155
"2207",1126.65989221479
"2208",1506.39661767076
"2209",1243.36748053115
"2210",326.859371850917
"2211",1656.23252231492
"2212",761.0641180494
"2213",1813.68270328456
"2214",2292.22841157878
"2215",1570.393814916
"2216",2101.53120958283
"2217",1829.48682062133
"2218",388.826606392138
"2219",964.046838048726
"2220",1090.70115730419
"2221",1546.61078287157
"2222",1273.87359933817
"2223",919.577747110343
"2224",1515.72208799631
"2225",2989.84507167201
"2226",1098.97874164204
"2227",456.400048074132
"2228",1591.5840331806
"2229",1190.0066918245
"2230",837.04719968752
"2231",3215.51370617803
"2232",1442.26454928591
"2233",926.646748256747
"2234",582.855983671555
"2235",1633.9054391407
"2236",2062.01366209732
"2237",1621.46742735792
"2238",414.366628531025
"2239",1286.27752845152
"2240",539.201685595786
"2241",1745.56559493925
"2242",1634.29835415269
"2243",655.537767989542
"2244",410.669886066829
"2245",1026.0226348531
"2246",1481.65700956397
"2247",2798.75904734687
"2248",617.345944274241
"2249",474.717785312451
"2250",3675.50303544251
"2251",3229.59786182812
"2252",3184.90296279076
"2253",1068.50184560559
"2254",2205.32680123147
"2255",1063.35005275432
"2256",2536.27694619136
"2257",563.782597201491
"2258",827.440093975486
"2259",332.484020655863
"2260",2831.808777394
"2261",1109.04727231864
"2262",1641.20128066422
"2263",1881.43938807592
"2264",684.677254047968
"2265",493.44484775785
"2266",559.846830075007
"2267",679.839242813863
"2268",1153.88562073574
"2269",929.880645113948
"2270",1261.07158924951
"2271",1495.10673342714
"2272",268.991470282513
"2273",436.956508022354
"2274",721.717889737716
"2275",560.605221864605
"2276",1471.03082523515
"2277",1755.2671647011
"2278",2035.17775670339
"2279",1756.17029602518
"2280",1656.68913850408
"2281",293.592775951957
"2282",988.672431217111
"2283",1050.16108314671
"2284",867.334638800545
"2285",418.08508579655
"2286",430.039312541384
"2287",1022.77770872908
"2288",1374.71197025983
"2289",3242.54511292033
"2290",769.063900286244
"2291",1211.99737622377
"2292",429.632712820031
"2293",1009.39945084806
"2294",2626.78567694481
"2295",1130.53443714377
"2296",1608.39725169073
"2297",5603.51530333139
"2298",1563.61671412062
"2299",2787.24544781636
"2300",957.48774754767
"2301",1231.432952728
"2302",1778.07870813023
"2303",2382.33611868374
"2304",754.834003134029
"2305",549.400137822859
"2306",634.026498037176
"2307",1144.17552241807
"2308",734.50314094764
"2309",2011.87233870985
"2310",3576.31198314611
"2311",1068.94686894749
"2312",1067.87439105772
"2313",7701.15164464679
"2314",1152.17232687859
"2315",2305.1532694465
"2316",450.974292236914
"2317",471.607416185373
"2318",1205.66729308802
"2319",1840.06257432123
"2320",2163.38983812397
"2321",1121.96751420351
"2322",1735.76307937302
"2323",859.318410043774
"2324",877.605320457875
"2325",1693.61573430716
"2326",2105.55527109836
"2327",204.648997335708
"2328",3211.92532068676
"2329",1067.07314262042
"2330",1447.13680298193
"2331",936.278213060026
"2332",1081.24393209879
"2333",1732.86571812724
"2334",1629.13329294419
"2335",589.370389919822
"2336",1015.17985866985
"2337",3294.40676947692
"2338",4294.84736605524
"2339",414.168278259095
"2340",2322.16297172834
"2341",574.783253090058
"2342",2063.23586434299
"2343",915.015266279441
"2344",1145.57419772126
"2345",758.70381664229
"2346",1297.83128510272
"2347",344.783860602285
"2348",1182.71264435192
"2349",1258.20935659694
"2350",2156.17217341147
"2351",1250.18081690135
"2352",953.141456284993
"2353",4646.8120517863
"2354",944.082943714112
"2355",2733.28426622817
"2356",2019.23632663666
"2357",2861.77714062041
"2358",484.000888748402
"2359",672.877350729218
"2360",2021.81170471427
"2361",473.194159755992
"2362",442.16567290067
"2363",668.878330123581
"2364",754.702065176571
"2365",679.854654586278
"2366",1211.64791247407
"2367",1497.99845153343
"2368",1022.03250082051
"2369",2226.6270456455
"2370",2128.08082198453
"2371",1178.4969748608
"2372",1153.44539617591
"2373",390.572321201888
"2374",400.123572181759
"2375",961.038158587317
"2376",370.634591650949
"2377",2714.0778586627
"2378",867.344824698068
"2379",2559.46214863276
"2380",23.3337891120878
"2381",1140.24573280703
"2382",272.594903531336
"2383",2636.63871831841
"2384",588.660065919775
"2385",1758.59237617759
"2386",324.338105100118
"2387",1453.20527850872
"2388",607.578716897146
"2389",379.472699784594
"2390",497.188015523975
"2391",26.3527879039568
"2392",728.866253024856
"2393",1669.28865101642
"2394",2287.5333120697
"2395",2168.15439064104
"2396",2502.74443548659
"2397",1374.39281993798
"2398",1363.18750567707
"2399",575.19649101429
"2400",466.738041194041
"2401",1226.03847143342
"2402",148.246067361932
"2403",987.948564207061
"2404",4287.40903422283
"2405",895.992219128047
"2406",377.469733466458
"2407",480.407344420907
"2408",330.905434633306
"2409",274.631345729235
"2410",718.897092214252
"2411",1189.93099834405
"2412",657.230549488524
"2413",642.173153150906
"2414",2512.2662499472
"2415",2597.96786158145
"2416",767.631000659301
"2417",638.612301362352
"2418",5477.3575531333
"2419",2057.54671462802
"2420",3142.37960459631
"2421",458.545948433666
"2422",568.067924984283
"2423",492.682345576593
"2424",1663.54431670479
"2425",1119.88769104154
"2426",1030.97814278218
"2427",780.808870656976
"2428",874.48225959796
"2429",2372.41335806666
"2430",2389.61695287813
"2431",1647.99881941644
"2432",945.568830184537
"2433",2116.63154599559
"2434",1952.52242544845
"2435",751.783994871357
"2436",1563.89580942809
"2437",2643.2849064444
"2438",961.749502214681
"2439",518.00456814552
"2440",2274.32906982603
"2441",1773.77852962795
"2442",4107.83018040406
"2443",596.049004847284
"2444",2602.17484116423
"2445",2333.0428582337
"2446",1274.21573066754
"2447",277.511147932215
"2448",751.196238436122
"2449",1483.00111153857
"2450",1571.1433001004
"2451",673.247925723883
"2452",704.820079417617
"2453",1117.50351190346
"2454",2702.14282725783
"2455",580.264504259639
"2456",1095.74571038917
"2457",2457.39190328642
"2458",477.160147391406
"2459",649.17039933962
"2460",2498.0015377487
"2461",754.47465001872
"2462",601.36774399898
"2463",1473.29652025169
"2464",2635.62811899636
"2465",1020.9168191657
"2466",3034.94954723109
"2467",1592.44688415838
"2468",317.024464555223
"2469",905.732613147357
"2470",2749.9504452059
"2471",2639.85914650727
"2472",652.763015351336
"2473",1448.19355399088
"2474",424.580758786736
"2475",833.661286821523
"2476",3221.95532196024
"2477",3040.98138130825
"2478",1533.4350579893
"2479",275.563715502183
"2480",2054.72770643164
"2481",827.156996216589
"2482",3593.07497539688
"2483",561.740280796852
"2484",1272.84719444367
"2485",479.947088127212
"2486",1399.06595348655
"2487",837.833619887519
"2488",962.636051206315
"2489",2851.89642432514
"2490",1675.89146390919
"2491",6.64182464071114
"2492",1333.17821396873
"2493",1584.3615807564
"2494",882.455368647457
"2495",935.794621486317
"2496",932.675280311513
"2497",728.338527250255
"2498",1399.89926484865
"2499",460.080291322928
"2500",702.745261529679
"2501",696.671321358754
"2502",789.420289510295
"2503",658.695421697091
"2504",1252.37906625723
"2505",2374.00034651674
"2506",1413.22493917289
"2507",2340.9846968129
"2508",2322.62973189717
"2509",707.182225507267
"2510",769.447779768471
"2511",602.3505209129
"2512",4053.4286303559
"2513",5.5321038196668
"2514",2155.12557915613
"2515",1461.50409572316
"2516",903.544741960197
"2517",1073.41369435369
"2518",472.221878958037
"2519",3714.91873176979
"2520",1080.21799939218
"2521",2837.57447066314
"2522",893.435650825375
"2523",2500.91158544675
"2524",682.815540856111
"2525",1472.07708597771
"2526",413.994461547726
"2527",254.433579539403
"2528",671.842020129278
"2529",502.587250861504
"2530",2533.44716150468
"2531",1192.39111855414
"2532",1017.66876972547
"2533",288.255479933984
"2534",675.534579170187
"2535",1288.35945625962
"2536",1558.91544083658
"2537",360.641464085697
"2538",1588.64216989837
"2539",2373.33852378627
"2540",673.1070820954
"2541",1560.47170330293
"2542",1437.70971507081
"2543",425.354613778333
"2544",1471.90787194974
"2545",712.973945953748
"2546",32.7388778671085
"2547",391.821327031133
"2548",512.967397484433
"2549",957.063198242935
"2550",787.640548439756
"2551",339.182165529127
"2552",1448.86891580341
"2553",2846.57444847345
"2554",1536.09161801483
"2555",2324.0512929882
"2556",913.18509178974
"2557",391.844912660708
"2558",507.934751517377
"2559",851.635566648314
"2560",977.907198581009
"2561",833.021162572485
"2562",695.065603909939
"2563",572.990766159693
"2564",4102.58834350685
"2565",500.349782337934
"2566",950.327055353623
"2567",1114.54615615772
"2568",1111.08104168604
"2569",3267.11395700896
"2570",444.910113069403
"2571",974.81406057155
"2572",3781.62909889342
"2573",1427.94393943593
"2574",779.98753029143
"2575",3570.82634624721
"2576",1040.10885532947
"2577",672.640411498354
"2578",309.989294470218
"2579",624.25521552712
"2580",7.7449996070881
"2581",672.63395996804
"2582",3810.2171463299
"2583",450.093432881398
"2584",1348.39099463431
"2585",1727.05241571699
"2586",881.872386552192
"2587",1062.55397188575
"2588",651.066553184213
"2589",2298.85793309908
"2590",433.84268997316
"2591",28.0422065173404
"2592",441.851589216606
"2593",435.312493237395
"2594",2507.31536959204
"2595",402.759870156675
"2596",600.084446157719
"2597",1951.39208322645
"2598",1494.5770467289
"2599",546.562775284515
"2600",548.096426573907
"2601",2677.57536876625
"2602",55.4815976411146
"2603",823.612852707353
"2604",1388.61250925029
"2605",2002.97286471031
"2606",1452.4329556725
"2607",2416.0589894568
"2608",2599.99863665853
"2609",1104.46275482991
"2610",1295.91965738081
"2611",333.332141478731
"2612",986.732024428173
"2613",128.614822518976
"2614",2888.23144591692
"2615",986.962076015356
"2616",701.644827477489
"2617",501.641668934639
"2618",1463.0501558502
"2619",1154.09274193335
"2620",1192.04015961351
"2621",643.141762756812
"2622",1434.64423579618
"2623",454.395685774381
"2624",15.2155314376552
"2625",2374.65263488094
"2626",1226.27136798432
"2627",338.308629115745
"2628",3300.00972235221
"2629",1056.95018439426
"2630",2052.39025096712
"2631",2298.99116362121
"2632",4851.93641215804
"2633",720.692741006882
"2634",947.81588754607
"2635",370.865512846468
"2636",2946.21345639606
"2637",1044.44991009208
"2638",1330.850503694
"2639",5948.06177762691
"2640",1953.77001382163
"2641",760.916853376021
"2642",1327.63915475235
"2643",700.902837249342
"2644",1200.99092598274
"2645",1400.50318796743
"2646",82.5908588409479
"2647",300.643099483782
"2648",1136.77738786783
"2649",1558.2435294777
"2650",857.948267211313
"2651",998.206833518828
"2652",1065.14999845422
"2653",612.326669821525
"2654",574.62987288404
"2655",1310.94869021154
"2656",1567.39558581063
"2657",5.17761321666065
"2658",1235.65171051388
"2659",1755.84112682923
"2660",1531.84860307951
"2661",798.483153282865
"2662",265.84010363941
"2663",592.758165839815
"2664",1183.11005331137
"2665",1376.83363448936
"2666",1017.60802404542
"2667",750.289504895267
"2668",2875.68011776885
"2669",2.24130235562808
"2670",648.34785937661
"2671",743.464025657202
"2672",7139.44785770089
"2673",763.246580965422
"2674",380.209581813694
"2675",980.863854565564
"2676",349.692894937692
"2677",1153.74473226588
"2678",790.426464019683
"2679",3192.65431725401
"2680",45.3891502481421
"2681",2937.02655277235
"2682",1112.57556481212
"2683",789.668310717671
"2684",666.703776310675
"2685",3407.2096372852
"2686",2246.04470071892
"2687",779.977956033044
"2688",2491.71564139612
"2689",587.111451615878
"2690",676.864968546882
"2691",6.09726654047622
"2692",1186.26800840387
"2693",921.38798594037
"2694",1120.47006231091
"2695",1852.40820939245
"2696",1585.60118081792
"2697",895.227405204039
"2698",2039.57836178568
"2699",878.457497310104
"2700",1021.03180675142
"2701",2230.3986148235
"2702",1344.61865164662
"2703",548.667619191838
"2704",2818.15108634857
"2705",606.430118339389
"2706",1510.06046807757
"2707",3222.80347728117
"2708",619.916108687203
"2709",1824.73954690392
"2710",1688.53729731712
"2711",924.943895478074
"2712",1276.70008112536
"2713",659.687662827588
"2714",544.478432093078
"2715",1788.20044117344
"2716",590.329572999069
"2717",683.549426072912
"2718",748.792680916529
"2719",1248.45766556952
"2720",1955.39344898836
"2721",836.408482118867
"2722",1444.10913783669
"2723",595.88164099102
"2724",1.63388510132665
"2725",1393.79235091214
"2726",1011.2443613116
"2727",1357.14782234371
"2728",2527.78194746352
"2729",602.952646570912
"2730",2928.6812520126
"2731",1380.87185260693
"2732",399.980568686383
"2733",584.355119379026
"2734",1439.74545099435
"2735",245.662106523854
"2736",613.06299298857
"2737",962.78596083664
"2738",816.387827329312
"2739",997.638674636392
"2740",1071.70489320859
"2741",1358.4105802745
"2742",2551.69892741478
"2743",533.842002664837
"2744",2377.00154206658
"2745",331.725332704641
"2746",120.848324299314
"2747",668.128151796073
"2748",1289.78915636507
"2749",794.937949440013
"2750",1330.25756006391
"2751",4400.73512556114
"2752",874.753461287161
"2753",1128.91154604679
"2754",507.944288897329
"2755",1852.18809562384
"2756",3179.44047215404
"2757",4.03819187318157
"2758",4719.48316607669
"2759",1749.34555357523
"2760",1155.11213680078
"2761",1964.64287770406
"2762",1819.88625157897
"2763",827.130939414911
"2764",1389.55680647701
"2765",2627.87195106824
"2766",918.137414382565
"2767",1073.92593346011
"2768",764.593199604341
"2769",1589.73572068166
"2770",1401.57091226069
"2771",2000.30528236685
"2772",1164.47270394861
"2773",460.701920881141
"2774",1910.91893361464
"2775",1006.36699563001
"2776",1945.60481637569
"2777",757.549009917309
"2778",1039.52459894006
"2779",2381.88958618949
"2780",102.401448995889
"2781",918.174668971031
"2782",1407.7456825379
"2783",371.615145588647
"2784",1873.68047831642
"2785",2153.34725151849
"2786",904.071839088997
"2787",1273.0144622529
"2788",2615.43693963763
"2789",211.675370146939
"2790",1896.70508332815
"2791",11.3474497649449
"2792",1232.54680303339
"2793",1357.4979654779
"2794",5753.2458454853
"2795",2835.64858326533
"2796",1850.88219481079
"2797",1625.82288643262
"2798",748.767541073603
"2799",2122.8783153807
"2800",1904.74276111281
"2801",946.521975839394
"2802",836.696296218478
"2803",530.591230417893
"2804",1033.09455544233
"2805",964.388887805504
"2806",741.552713367289
"2807",769.158476049016
"2808",594.591613464489
"2809",1098.76164369583
"2810",455.384757714476
"2811",1259.3071514314
"2812",823.524798068808
"2813",96.1083448318091
"2814",689.485513363666
"2815",1081.85311841001
"2816",1226.48431191731
"2817",1371.12244479446
"2818",4116.43746746091
"2819",4841.50277423433
"2820",832.378125924563
"2821",3132.70574461442
"2822",1008.17595396865
"2823",1844.54235364204
"2824",4.2261109753266
"2825",590.15509210627
"2826",670.120783236862
"2827",877.149813713145
"2828",858.144113760396
"2829",1164.89456031114
"2830",1269.01570907171
"2831",426.793701606253
"2832",1613.96168251289
"2833",2483.39554432444
"2834",650.264440297569
"2835",4.41290298117095
"2836",1336.30896241269
"2837",874.521293171306
"2838",1170.93046397056
"2839",931.456562163454
"2840",1644.20116885795
"2841",494.491128794972
"2842",1381.95804681011
"2843",3480.1673357737
"2844",696.391335539532
"2845",775.762296624301
"2846",907.990491799694
"2847",1008.13698626482
"2848",362.019615130319
"2849",3133.04794225255
"2850",1664.07949966025
"2851",604.772740940648
"2852",910.590524171674
"2853",768.240138873031
"2854",728.016073195043
"2855",1044.65484133552
"2856",935.959184640766
"2857",25.6867674488159
"2858",927.006762678923
"2859",533.954753088988
"2860",3658.65944746406
"2861",580.360749934752
"2862",1200.60037299267
"2863",581.629721596323
"2864",746.967095404078
"2865",294.718476434466
"2866",1495.56364030936
"2867",1430.51372555562
"2868",95.8469739504363
"2869",1934.6953442857
"2870",980.622286778342
"2871",766.540812269863
"2872",3219.27456358082
"2873",1397.695611235
"2874",1011.95534484168
"2875",3803.4868617625
"2876",1762.76249251186
"2877",915.953635600576
"2878",880.471016862755
"2879",13.6836238576698
"2880",591.506348040726
"2881",601.177507780262
"2882",593.610555948529
"2883",1269.28085018244
"2884",584.930561521511
"2885",2252.26877887722
"2886",566.511657779889
"2887",868.554418246327
"2888",2117.63404825938
"2889",1166.44649008999
"2890",969.329542490629
"2891",3900.98978954377
"2892",742.168497927847
"2893",820.069107188458
"2894",464.780284517948
"2895",1868.00394137862
"2896",648.245445866507
"2897",1005.57531675704
"2898",838.724819894469
"2899",1866.33971465616
"2900",366.005832039019
"2901",1617.29380353437
"2902",1874.27973384267
"2903",613.303775270565
"2904",2718.25833432549
"2905",2531.27932407734
"2906",1529.2007301822
"2907",1334.89245006241
"2908",1778.32054525027
"2909",1865.4758172008
"2910",1968.18931184765
"2911",3335.52770248879
"2912",1552.34761393607
"2913",54.5912206672487
"2914",691.031411137559
"2915",1302.46792052081
"2916",2799.9474018793
"2917",707.981754358598
"2918",2135.30653974429
"2919",533.880287565685
"2920",1188.6539011198
"2921",1392.20440670588
"2922",3852.29664527496
"2923",1542.70259998476
"2924",308.987882396608
"2925",794.923690748147
"2926",1604.32619832621
"2927",557.605772581079
"2928",1962.84105818914
"2929",3256.44902372842
"2930",940.769402552981
"2931",1397.12193776492
"2932",487.953587712426
"2933",3610.88027850913
"2934",543.69256637916
"2935",336.621696470249
"2936",3595.82314232026
"2937",295.996120520795
"2938",2690.9345155992
"2939",1143.55589595956
"2940",441.874051996831
"2941",837.275461398137
"2942",505.068212157182
"2943",420.710150511576
"2944",3660.25435769285
"2945",487.534234215734
"2946",1719.16030629024
"2947",1065.73172396467
"2948",1639.28741269265
"2949",1338.81075074423
"2950",2223.64405934699
"2951",2420.71942510406
"2952",667.201758588031
"2953",2612.21879170213
"2954",632.184124662558
"2955",1160.77564410102
"2956",725.81807976414
"2957",1880.08272183508
"2958",1344.40334653308
"2959",2703.82058211423
"2960",836.599949902627
"2961",885.559088997514
"2962",534.032766150826
"2963",1738.11780503033
"2964",1184.16765894485
"2965",1540.73017808755
"2966",378.892171617354
"2967",215.907023258143
"2968",386.226356083574
"2969",1693.42313362102
"2970",2379.40215727926
"2971",1435.32339310265
"2972",760.009041804153
"2973",2901.30289757269
"2974",6387.71852140198
"2975",828.268971446858
"2976",837.464411174154
"2977",1671.5147044718
"2978",2689.31897514165
"2979",2931.37433258187
"2980",744.244752375393
"2981",1580.5462712124
"2982",1105.41960029486
"2983",957.397533721121
"2984",1360.41866225823
"2985",1168.3881035977
"2986",2469.53859125754
"2987",588.844032867164
"2988",1253.80207788745
"2989",1405.55888220041
"2990",781.964457760139
"2991",864.474620679263
"2992",663.480251467067
"2993",459.886386453406
"2994",828.308190845612
"2995",796.613991624024
"2996",1809.10192846504
"2997",1400.43050020108
"2998",997.512508681858
"2999",779.541915299558
"3000",1414.0312852884
"3001",1431.68120150479
"3002",2028.59320892155
"3003",569.100541583999
"3004",598.791938354328
"3005",913.465290315217
"3006",2707.88274392246
"3007",1809.42304993075
"3008",3373.30812756978
"3009",4012.13721029804
"3010",504.394927494771
"3011",956.775110781085
"3012",686.790737731258
"3013",1512.76880994809
"3014",619.842339081973
"3015",1365.89157947472
"3016",934.235534641856
"3017",1593.9504747889
"3018",579.725210280317
"3019",651.219895904122
"3020",1627.17630619979
"3021",2183.8688294936
"3022",1164.00311487423
"3023",3497.30054591996
"3024",2370.58812520802
"3025",1734.82150504084
"3026",1607.9776166427
"3027",1662.94560834883
"3028",458.372068940998
"3029",1326.17805011544
"3030",5560.44048234558
"3031",2501.82957477666
"3032",1404.40156223276
"3033",3381.261220736
"3034",581.985697584858
"3035",5160.91291781652
"3036",948.734687336762
"3037",3759.6359277687
"3038",691.120802478009
"3039",1666.09458496522
"3040",451.290468817337
"3041",964.383387604312
"3042",1426.08407693724
"3043",713.126038517744
"3044",710.142413143164
"3045",1073.5325787819
"3046",2499.12052306052
"3047",1285.21721196376
"3048",941.577711502639
"3049",843.302105623089
"3050",514.902469760159
"3051",573.72956444762
"3052",1234.95814045946
"3053",277.450771958092
"3054",673.064911039925
"3055",990.404901991226
"3056",322.987332722988
"3057",1301.94601378428
"3058",716.223250916232
"3059",279.085639557955
"3060",576.815450789408
"3061",2292.71880648086
"3062",3496.48501690695
"3063",3116.91315468254
"3064",1052.95577633787
"3065",857.744856499491
"3066",423.751025502307
"3067",1210.30808633593
"3068",677.439857303627
"3069",526.182907658541
"3070",1621.49152764535
"3071",1176.11380631959
"3072",1491.79729983696
"3073",966.256492955884
"3074",2824.74270499647
"3075",854.765433209405
"3076",1136.97422937087
"3077",3578.49044316218
"3078",1132.24169008083
"3079",832.950759477021
"3080",504.067254649085
"3081",766.817668131863
"3082",1313.04050514841
"3083",1659.07151405399
"3084",465.51620262512
"3085",851.947759240781
"3086",865.666552259697
"3087",1274.62751136239
"3088",637.637400904691
"3089",2899.00125917737
"3090",461.960471356592
"3091",1508.93865660353
"3092",731.421639512373
"3093",1025.70040858355
"3094",934.284937861982
"3095",316.770612724343
"3096",695.329619845292
"3097",1048.92194378769
"3098",1542.91883711986
"3099",1692.85741318049
"3100",555.643012118505
"3101",729.585385912591
"3102",566.896664473841
"3103",1708.54889922307
"3104",1397.53478664908
"3105",1704.29023445539
"3106",2390.85198982944
"3107",344.155586482142
"3108",1033.95624507473
"3109",1300.84761127391
"3110",392.833062743513
"3111",1215.3528985407
"3112",1998.66703815703
"3113",1649.19934391037
"3114",365.501763094973
