"","loss","hurst","width","AR","MA","intercept","innovation","modulation","raw_variance","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","fit.cluster"
"2014-09-17_13-51-52_UTC.act33550.dx1009.id-10.L.png",-144.038959796385,-114.161762726505,247.767936143303,-8.96503933053031,17.0859948264001,4.92364417681257,-156.523179149963,-188.870297417695,-62.7556355294128,-1.28345725382046,-1.33101013247078,-1.42611246004703,-1.19973654841238,-1.38908576962566,-1.18808012595281,-1.09595578186823,-1.07514622974684,-1.30834501100072,-1.38081423820555,-1.33416436593465,-1.24151046469816,-1.34661042431307,-1.37458719097508,-1.41529070659946,-1.33745596250073,-0.795662089574657,-1.20965908771453,-1.27836798588416,-1.34037941990825,-1.38033262617615,-1.22584191430783,-1.36970792824271,-1.23870577788113,-1.18921676405274,-1.3172009962217,-1.24756429616932,-1.43250593788757,-1.42000602525768,-1.4226209505924,-1.27403327735914,-1.22715961241825,-1.40290278337055,-1.15882247672581,-1.28282874098078,-1.2704128003359,-1.20638805924844,-1.20005581293454,-1.26093509232409,-1.19866452520666,-1.10286419078705,-1.16755208660692,-1.26252292884032,-1.27765799750476,-1.29250211209418,-1.2760982621212,-1.26477033518018,-1.26914063267744,-1.19940785600266,-1.24300408726868,-1.11810676292127,-1.1551626886613,-1.24795225796913,-1.34272118983856,-1.35464819616756,-1.23304037071096,-1.3574739913769,-1.28486902955768,-1.25947239922831,-1.28497039240757,-1.4172664598442,-1.2317618105987,-1.09753738026637,3
"2014-09-17_13-51-52_UTC.act33550.dx1009.id-10.R.png",-122.111150040212,-119.02701658814,247.767936143303,-6.71477811632546,-16.187430235692,6.64218776714911,-154.398607909964,-188.859710999627,-62.8045317324004,-1.29525449634224,-1.32028736728822,-1.41162477338868,-1.26333798543353,-1.44622352567296,-1.19635222430239,-1.28623417267843,-1.01825473643593,-1.2720621089282,-1.29325737998829,-1.37206170360945,-1.29522247582967,-1.17687525917887,-1.22408564348598,-1.07156518759184,-1.32398863037348,-1.04479113298044,-1.28884055465188,-1.1818714609606,-1.26247707274574,-1.1390854613047,-1.23712853369557,-1.22175910437248,-1.05767351383931,-1.20384490524307,-1.34122722051056,-1.23909220206063,-1.15637071266917,-1.25021067994614,-1.19783131319205,-1.3642009514042,-1.29734684449997,-1.30062453612658,-1.16189972100228,-1.07794660641883,-1.17894261786482,-0.97569017464403,-1.14331268312954,-0.91583494431245,-1.28684993156817,-1.19592078937342,-1.23487958708399,-1.20391798371222,-1.31335119764601,-1.29660856695033,-1.18879103218546,-1.08459856889457,-1.0152312702024,-1.24208152031333,-1.26084452589258,-1.33954190503422,-1.22208145534032,-1.26562347770492,-1.00157812235546,-1.19439692777892,-0.983614201330854,-1.16434009335369,-0.956502468331264,-1.10149652166115,-1.26091591757157,-1.37587157602782,-1.35241032395454,-1.38315583357544,3
"2014-09-17_13-51-52_UTC.act33550.dx1018.id-6.L.png",-125.878343535378,-111.184520862313,160.436604808697,-85.6361722940534,80.8591659356651,-0.510671949420592,-154.004530054978,-188.360518764368,-62.8600308547829,-1.30214507990058,-1.40955183195913,-1.30316210392077,-1.35118403653079,-1.22637421957116,-1.37954639538383,-1.19157773675971,-1.13473110635797,-1.13171318636222,-1.4281727334069,-1.22448196204769,-1.40649810556178,-1.07378688345964,-1.13225514045054,-1.30796973331428,-1.04005288274875,-1.37657773732592,-1.16857093583125,-1.40807485967392,-1.41484834153585,-1.21538777442416,-1.3681278974064,-1.3065401006872,-1.21365908031299,-1.09656020785382,-1.23282159422,-1.36490559542001,-1.42017089753312,-1.38185851326704,-1.12745901904784,-1.30724627126064,-1.30157322258023,-1.11405731313749,-1.1481547409122,-1.34772117131311,-1.13329028602692,-1.14401276120355,-1.37487363555731,-1.20569823456012,-1.1654738862699,-1.13898853013668,-1.371103933723,-1.26533614771423,-1.34046720558076,-1.14570015283392,-1.3570262319382,-1.20083693592438,-1.29541647223801,-1.11056430383965,-1.25390024353341,-1.09474774114111,-1.40228866622979,-1.29143327452296,-1.42797369780566,-1.24217471512648,-1.28524919300359,-1.3461916626087,-1.3830013289878,-1.21759641733789,-1.27366803196891,-1.22923459715174,-1.1104506300058,-1.27884374423297,3
"2014-09-17_13-51-52_UTC.act33550.dx1018.id-6.R.png",-141.29534548618,-107.995167511771,247.767936143303,-75.2229176965035,85.3076181647753,-1.12319848609608,-154.156243173083,-188.182620810138,-62.8279302870442,-1.29324174729262,-1.41392420500676,-1.29581148710322,-1.35897242419618,-1.21414642918929,-1.328085430089,-1.24081623509705,-1.17663929429287,-1.15238296042989,-1.30124292660186,-1.10883405374442,-1.38448569218031,-1.19886208721176,-1.00546526998557,-1.31589078756029,-1.1975692336286,-1.4626121285784,-1.32418409532444,-1.0463189279125,-1.3965588671997,-1.16489731230837,-1.22979495747627,-1.21033984653609,-1.23750338153944,-1.1566517670423,-1.15842261302304,-1.26876653106665,-1.30305649550922,-1.31708832032992,-1.25870390433737,-1.02346248138115,-1.23309497058009,-1.23587145343148,-1.07688624635683,-1.26320471143429,-1.19186244568162,-1.3233427695403,-1.3982596440233,-1.1096310488419,-1.34680059995176,-1.29506284396089,-1.26003600043966,-1.22017978058107,-1.06191455507197,-1.39137551333811,-1.16667385002334,-1.39910474142329,-1.29730496952293,-1.33103431543195,-1.31735578392696,-1.33252067544256,-1.2511792325103,-1.15162867069076,-1.3741527690466,-1.29530341412245,-1.25313919700597,-1.36806514998583,-1.24489467986368,-1.27509918965241,-1.2704722276343,-1.16504567344898,-1.39970054340235,-1.26466577704026,3
"2014-09-17_13-55-11_UTC.act33551.dx1002.id-0.L.png",-139.005482773433,-108.698380446397,247.767936143303,-54.4001992658746,59.8527260004743,4.33877492716069,-156.561002241687,-188.73817340305,-62.9766430224778,-1.33010009810047,-1.33292405043909,-1.45512098425655,-1.347689919638,-1.30396727462296,-1.38359616041183,-1.30622916569715,-1.32431212468336,-1.43810615780246,-1.10707473206574,-1.21417215371851,-1.30308877925044,-1.3028347673383,-1.37683535568661,-1.16974995894049,-1.38301336240351,-1.12886395410983,-1.12671778933902,-1.04550407276025,-1.20974231274072,-1.0426443100331,-1.41501686971298,-1.23683434431185,-1.19846240205923,-1.28327568897806,-1.28511703572886,-1.35242616213103,-1.36122895840827,-1.33352013257466,-1.29487764926955,-1.43399174425162,-1.42479505957683,-1.09480638938393,-1.22612590308119,-1.23351733177591,-1.06806797017117,-1.20458885380622,-1.21256047678731,-1.16670638437767,-1.30337710097683,-1.20455626317323,-1.23656524046235,-1.05982836390904,-1.15614279240027,-1.22718533022226,-1.17399658295156,-1.34693475234114,-1.33948689734639,-1.33841599989109,-1.23508382250708,-1.31126217973609,-1.26975857754915,-1.24920294780069,-1.24670745249378,-1.33349911964864,-1.37077341257544,-1.35821849498308,-1.3564738952422,-1.24591922741036,-1.29181243935236,-1.28033981268185,-1.24941266724998,-1.15943337937682,3
"2014-09-17_13-55-11_UTC.act33551.dx1008.id-1.R.png",-73.9290618079287,-97.8863913394624,160.436604808697,-79.0842135904848,80.7840547773734,5.82955497773212,-151.876715714512,-188.126129718937,-62.6904886482429,-1.28892558446947,-1.33914933574543,-1.17730038175975,-1.33559332143284,-1.22008949120763,-1.43211637435758,-1.18163493543606,-1.48700199648504,-1.06621183985399,-1.40901871829974,-1.30365268564602,-1.39234730560692,-1.38877946326524,-0.888660178859366,-1.30953888082046,-1.45726740936985,-0.950076717409682,-1.12480562913879,-1.26364183604888,-1.1522930497338,-0.911156994926911,-1.33217803548696,-1.24827695680978,-0.9239305690463,-1.17897398377278,-1.0207649267218,-1.05399340146574,-1.11975318498938,-0.972688636983413,-0.952026006863284,-0.897216879396071,-1.25931760392904,-1.38189710384673,-1.06219541164237,-1.2002381929652,-1.12471665491609,-1.00741577386525,-1.2392920343509,-1.26790480603028,-1.1049606751001,-1.08594857234398,-1.31974644739622,-1.18288473079631,-1.17455674695966,-1.39207815412232,-1.03299676554246,-0.987120646600037,-1.37296395749453,-1.25483459598292,-1.14070588179925,-1.28123806794548,-1.27521694703825,-1.3515180142905,-1.29912532244054,-1.17233981101411,-1.12301678772071,-1.38983007124574,-1.33341960724453,-1.28651220077294,-1.09240883486622,-1.08384740810933,-1.19334908325664,-1.25076078247484,3
"2014-09-17_13-55-11_UTC.act33551.dx1011.id-0.L.png",-124.517088743007,-144.773237706591,160.436604808697,-119.83151277029,80.0623431919003,4.98330829871942,-152.184524593603,-188.681903964483,-62.9625779394202,-1.32506216616221,-1.35214852468411,-1.46110427021102,-1.36066052004298,-1.31970162486377,-1.37640794906996,-1.31080475172635,-1.36075757999646,-1.33465087912478,-1.08009576229486,-1.34687402133693,-1.39111606717875,-1.48421842837749,-1.2167428526344,-0.916793769017906,-1.30578659643033,-1.37913661099806,-1.01740177453174,-0.862846828245328,-1.16093171743076,-1.11941785637544,-1.21808051172151,-1.26739105103835,-1.1811336928267,-1.17788796735036,-1.33314932328757,-1.288364272238,-1.36246685002477,-1.31598474462341,-1.22807957392437,-1.08792456907029,-1.07436187202951,-1.04864248169096,-1.31779532605078,-1.21568114686547,-1.20068421981483,-1.15169218044923,-0.966072293818435,-1.33959486466511,-1.19684121063828,-1.10484485982788,-1.10201718822262,-1.20707884437943,-1.14556855733061,-1.06092755309889,-1.19622974478436,-1.20669762556468,-1.14879193585588,-1.32252830206211,-1.30996901098337,-1.0499567404694,-1.07621659933981,-1.28675918416797,-1.01525930458588,-0.798937763757208,-1.11626627902317,-1.16039139166193,-1.32091021863953,-1.37283482415647,-1.23950754606775,-1.35064974435819,-1.23320983407315,-1.34817188899534,3
"2014-09-17_13-55-11_UTC.act33551.dx1011.id-0.R.png",-120.190620023069,-122.424575564804,247.767936143303,-18.8685747894899,-2.57280341623437,5.01462653824348,-154.690459558545,-188.76593162964,-62.9637312876677,-1.32199448255794,-1.36040447918315,-1.4227648024054,-1.34885972318389,-1.29537229491507,-1.38497567686402,-1.3021918159935,-1.38764160426726,-1.3737892563454,-1.04358202646992,-1.19633851839097,-1.38736369560808,-1.48556865293275,-1.32979570520236,-1.08963053484,-1.310562994788,-1.32429832698503,-1.06556846605294,-1.01057933448127,-1.2649869366345,-1.22643839597021,-1.32036851937281,-1.26348342145079,-1.06315049655394,-1.24394783621403,-1.34050165775962,-1.27597461252153,-1.05777943134762,-1.31299476096206,-1.22810532377805,-1.15678404979513,-1.12928950278796,-1.22907980767952,-1.27961456471022,-1.09012752648054,-1.24730393017999,-1.37673376923726,-1.07442382238199,-1.08654911190585,-1.37236170820704,-1.21960749528604,-1.22799551316508,-1.39997182197218,-1.1540342008582,-0.840617662282588,-1.26573866148575,-1.14070902965576,-1.18007908092692,-1.20797512303295,-1.19902005033045,-1.07170012669889,-1.13137093074637,-1.18971665198914,-1.34026353420477,-1.20765550119136,-1.16498064973497,-1.30287578063556,-1.38695763264542,-1.35378431701423,-1.38318265930872,-1.35179134453407,-1.2663387995094,-1.19866888533795,3
"2014-09-17_13-55-11_UTC.act33551.dx1015.id-0.L.png",-132.241418262506,-110.402030355389,247.767936143303,-63.15699838453,38.7722507429511,3.88002284653906,-155.864055079587,-189.162041879974,-63.0054392472703,-1.33023258682647,-1.36182984935572,-1.47863951220378,-1.3484617798136,-1.28314846371896,-1.35139527351584,-1.33796923104977,-1.4773093434479,-1.44774603287624,-1.11650952573768,-1.26078085039468,-1.19282862773981,-1.33899509089069,-1.42958556412891,-1.17159837953089,-1.42329237491678,-1.31821316156146,-1.30279287594225,-1.14660636290272,-1.40698597650276,-1.12902240828266,-1.30254516498329,-1.18272157991441,-1.35022437422052,-1.34675960144169,-1.32878214452615,-1.12355321545638,-1.32006340859529,-1.32378200677434,-1.17756005192966,-1.16972944937855,-1.25601938821283,-1.04908938631735,-1.37238653203368,-1.06026731227477,-1.28472659293535,-1.1074484709425,-1.13847026980042,-1.36656565945609,-1.27904724537327,-1.23763913655469,-1.21618298671391,-1.12586527856283,-1.26424817131076,-1.42919455563802,-1.14599082438143,-1.27476564902938,-1.39630124954513,-1.16732043018458,-1.37053831756902,-1.12472451829085,-1.3134044038527,-1.22174652564539,-1.31193811230067,-1.01766490905087,-1.22543921758884,-1.18502775579641,-1.34782036951785,-1.44075733203687,-1.35285630510282,-1.29249685914971,-1.1744360428779,-1.18233022238965,3
"2014-09-17_13-55-11_UTC.act33551.dx1015.id-0.R.png",-128.432015316414,-118.811531806917,160.436604808697,-28.5458867683203,14.157620123235,4.99113470855964,-153.755789197372,-188.533463758966,-62.9357106898075,-1.32462729676649,-1.34092136327829,-1.48114899512665,-1.29737176895775,-1.30459096140956,-1.33034238022879,-1.26046072799526,-1.44634619232595,-1.43885088096809,-1.09318525942868,-1.21482735517142,-1.21339092929243,-1.27785592524159,-1.38872140377973,-0.928471429081434,-1.22140750994426,-1.25166519085817,-1.09913950360379,-1.04087828851564,-1.18401670326415,-1.03043920329987,-1.36243388974394,-1.18313406485321,-1.20343188768412,-1.29729638754171,-1.39623979457885,-1.21223030553021,-1.35355183866152,-1.29488301208263,-1.16181648107372,-1.21085564087895,-1.22537426691787,-1.12370963665056,-1.2256829602178,-0.913974017983037,-1.25394756767811,-1.20837539630079,-1.03119107322881,-1.34074685083126,-1.20844605147406,-1.03839615700086,-1.39526910242785,-1.22017978058107,-1.02752748536517,-1.2423797155699,-1.12702568735434,-1.23323778086805,-1.28994379233275,-1.05325055133085,-1.21991081466616,-1.40724577376642,-1.21401469717083,-1.26192728514648,-1.03517604284567,-1.36013259360124,-1.33322172166224,-1.14711329381602,-1.29160370687,-1.234896176401,-1.26432409041644,-1.2411653556737,-1.33113902665316,-1.10503406886021,3
"2014-09-17_13-55-11_UTC.act33551.dx1018.id-2.R.png",-122.132254765675,-100.144011313259,73.1052734740919,-36.1524621361746,38.5357226188095,-12.6443160232818,-149.869122508988,-186.899796642326,-61.8120725992725,-1.21972426063699,-1.15365172969406,-1.10046479745913,-1.01943795813646,-1.37348732504621,-1.37571903432663,-0.916334382563844,-0.892268850817117,-1.0257390037541,-1.05314877644492,-0.983061978457634,-1.17745890955363,-1.14233835910598,-1.09136137465645,-1.00947949063454,-1.19265351843368,-1.33195090897609,-0.650604094754567,-1.24846523755593,-1.12548356367947,-1.32221135134044,-1.41813372926321,-1.15981710641157,-0.905740678059044,-0.793672875450928,-0.926406284928713,-1.09438102025482,-1.16686530006721,-1.10042932740683,-1.28700213785867,-1.02038340127771,-0.912539113710674,-1.22302990403407,-1.26467478794539,-1.14546344738429,-1.05664017298668,-0.81424236079341,-1.3328429455318,-1.09018066978635,-1.0183648917296,-0.984482281389448,-0.851537096295944,-1.00258442234061,-1.24629364530571,-1.15013474232739,-1.08703802017207,-0.944888140619723,-1.27017034660028,-1.2615690116768,-1.17782963491817,-1.28618517650215,-1.06863407831815,-0.867371692650838,-1.14710221806375,-1.23630588233937,-0.958215591863613,-1.13227055029877,-0.897844695818139,-1.02208786473655,-1.01333599671998,-1.05916247985242,-1.40678269766088,-1.19873277285546,3
"2014-09-17_13-55-11_UTC.act33551.dx1018.id-4.L.png",-112.909489738296,-108.501147647548,160.436604808697,-144.70213480458,127.841776591279,4.21168555231834,-155.192789741157,-188.826099241619,-62.9815245693439,-1.32634867710834,-1.33933981726454,-1.45302489110863,-1.35493664692794,-1.30073854256858,-1.38103812826351,-1.30769346584904,-1.44625096038326,-1.42407984346437,-1.15675199736155,-1.30730036863243,-1.45446853539616,-1.35632875045882,-1.32325919787352,-1.13233175510532,-1.25304885581356,-1.22679056067742,-1.22865295763657,-1.10033022284553,-1.03653064734836,-1.21736019292017,-1.42301891182709,-1.40419737463568,-1.20215813722805,-1.32294429184344,-1.05053541625481,-1.26834307202589,-1.08774132276178,-1.16474667657028,-1.01275147120675,-1.19616629557733,-1.22744633054018,-1.07994932734514,-1.18440877310244,-1.05373549126384,-1.2354541666977,-1.23645581992097,-1.22654376778447,-1.35346468985413,-1.28645383466372,-1.25791472795514,-1.14994230581356,-1.30543424107979,-1.13081436347031,-1.34765914360978,-1.32261197928951,-0.963903169060794,-1.2091848952155,-1.27820865664847,-1.18741597974159,-1.01577163784991,-1.26506847217563,-1.17650847199044,-1.315759423603,-1.30774016975962,-1.37026008552789,-1.2308174004505,-1.29913362636184,-1.28763726591142,-1.34470685012766,-1.33307676238742,-1.29080437607406,-1.31802881143813,3
"2014-09-17_13-55-11_UTC.act33551.dx1018.id-4.R.png",-95.867423926833,-118.104279299302,160.436604808697,-3.26218711745876,-16.1052896783061,3.93670578407167,-153.874079546552,-188.436455808328,-62.9269048751951,-1.32164642033754,-1.33245888795529,-1.45387008121358,-1.35414342365108,-1.2745202886666,-1.30105865739881,-1.24190111960489,-1.34287216747872,-1.24309295792725,-1.00076580106338,-1.34440298062712,-1.42243413391057,-1.39278318652702,-1.33388898562822,-1.21507747627192,-1.07476516225105,-1.33238439568944,-0.996765130854509,-1.07941594295776,-1.25820189779239,-1.14976980360007,-1.3436100423199,-1.16575359674018,-1.11379343903985,-1.20745679481619,-1.21160376092604,-1.32236653014141,-1.39479954581319,-1.29624761395829,-1.35721282150183,-1.33355016235301,-1.3220119891005,-1.244722736918,-1.43802404473446,-1.18935329089788,-1.28335035231897,-1.22077634839929,-1.08056860054123,-1.33841311239262,-1.38217003028783,-1.18259706576274,-1.39218028716372,-1.34973541555,-1.14309070575883,-1.23650867112857,-1.08442886609161,-1.32899306104235,-1.17426851394563,-1.20065202919971,-1.30772529643208,-0.980751682777128,-1.17471114841344,-1.1045056217579,-1.07250781886309,-0.908918513711096,-1.29000694244903,-1.28729351736707,-0.993990349362891,-1.26610066379822,-1.26567510199664,-1.32354568242155,-1.30290609118166,-1.32305520440115,3
"2014-09-17_13-55-12_UTC.act33551.dx1018.id-5.L.png",-142.361134122068,-88.3531781286219,247.767936143303,-106.481600505467,126.932696644102,4.86004723786719,-154.556925919144,-187.911969600836,-62.6505943291872,-1.2920306653764,-1.33846783109263,-1.15850552463749,-1.28922124267742,-1.18283912073086,-1.40053099208299,-1.06509212971729,-1.25997197762802,-1.2446385582055,-1.203782133806,-0.935790122066406,-1.41431057833074,-1.23388743056296,-0.976098947514337,-1.33450867449536,-1.36303590857961,-1.19768604754892,-1.18793769120821,-1.41056688923751,-1.36554097397632,-1.18248087295425,-1.16897668512458,-1.14561866523328,-1.18807472445963,-1.26733386385506,-1.32963714190667,-1.08306170267807,-1.17818799073612,-1.00202439001428,-1.10326276170799,-1.04435562578692,-1.20526622424255,-1.14031991324323,-1.17578240053982,-1.22272644611893,-1.40778570327866,-1.08267713646686,-1.26667172413354,-1.22543005032231,-1.26574800983098,-1.09513367194655,-1.23898297664964,-1.24908306419973,-1.21592281877869,-1.3688054424126,-1.02447106996469,-1.31527336366222,-1.35841594798154,-1.03906320320293,-1.28127737310869,-1.42503390129907,-1.2651318251233,-1.05396937875843,-1.27774183613852,-1.38039299577918,-1.28029867962167,-1.22856205797224,-1.36056389431106,-1.3170972149752,-1.14483612937634,-1.31038653902509,-1.23250416334554,-1.32962729842804,3
"2014-09-17_14-10-35_UTC.act33556.dx1005.id-1.R.png",-107.316737490571,-105.910631278828,160.436604808697,-60.3570413613261,41.4696681067317,-2.89775741887804,-148.339912172532,-187.71635772235,-62.9048557381185,-1.39672377440867,-1.2885404621117,-1.33215369167199,-1.22771430364248,-1.35361163548903,-1.41203640676465,-1.30801175597704,-1.30455149593929,-1.06923981494259,-1.13734126350552,-1.2577805404067,-1.19026461182283,-1.16275011231706,-1.07383662038812,-1.24594226495112,-1.21660315370966,-1.01265926289991,-1.01934846025778,-1.38233157313822,-1.09261784601749,-1.24184145125313,-0.923948192462875,-0.958382477831065,-1.38682028976056,-0.825083188846554,-1.01611685855476,-1.30332802392759,-0.935513143656416,-1.20395138312758,-1.22806520113333,-1.1964262954606,-1.23740192429483,-1.32844144430491,-1.10382101834845,-1.16817150476976,-1.42798687825443,-1.35734265479081,-1.30013998075462,-1.30833136507892,-1.30366762244786,-1.35783456138771,-1.2172722837938,-1.32112787405702,-1.04289595613518,-1.04982144786026,-1.3098964962922,-1.12096371364559,-1.22505919464993,-1.36141335886884,-1.17904386842219,-1.10484957265294,-1.33140331063651,-1.17112343031417,-1.13709003222879,-1.0414566631369,-1.3784183301044,-0.923538502926399,-1.28392332074792,-1.00090526135816,-1.22360266446111,-1.21151140462337,-1.253119876961,-0.954197437652622,3
"2014-09-17_14-10-35_UTC.act33556.dx1007.id-1.L.png",-146.096670529038,-51.7528304789092,247.767936143303,-29.3883810394115,27.4225992489702,-12.2454745864039,-160.617905283674,-190.214592178839,-62.2587528792714,-1.21701623469675,-1.25963674322696,-1.17981339565039,-1.18967943884094,-1.13643705790558,-1.17534253970397,-1.22042084348397,-1.30962748684966,-1.27665830671628,-1.23279208704092,-1.31310621283224,-1.20764815136858,-1.26077946876665,-1.30985911295752,-1.30333349155645,-1.35254964459058,-1.12825469961765,-1.1683049089199,-1.26847741034363,-1.25976931592531,-1.36547886392839,-1.19404340541613,-1.20062174227313,-1.1183691671863,-1.22474467588324,-1.26145370281456,-1.14425226154519,-1.14147203164352,-1.22043742456264,-1.19144069787066,-1.28957537038093,-1.13472141906363,-1.18062509589729,-1.16498955803168,-1.13342661907939,-1.27007303172481,-1.12205751200729,-1.08930446114355,-1.20164859224496,-1.15888532054782,-1.12883005328816,-1.17890591934474,-1.0902139600188,-1.19822607742742,-1.19694573402878,-1.11711796256533,-1.33707570824893,-1.21311131086644,-1.10840380484713,-1.16198621961329,-1.19305120788391,-1.0731828445176,-1.15360527639213,-1.23422003715119,-1.12913948706921,-1.15476281446276,-1.20924216007345,-1.11398978515983,-1.21047395767302,-1.13789035996241,-1.17520149748422,-1.2301352270891,-1.13881636941912,3
"2014-09-17_14-10-35_UTC.act33556.dx1007.id-1.R.png",-146.159984705428,-71.0827159919721,247.767936143303,-83.9121927885101,87.8758792567298,-12.266985770096,-160.775273894011,-190.302350977971,-62.229509732072,-1.20968922663213,-1.25019190515054,-1.18625294548603,-1.21303693252155,-1.16102659815175,-1.17148650591366,-1.20449754708052,-1.31447403042968,-1.29255616690618,-1.23052650630486,-1.33416191171732,-1.24605890281439,-1.304445073577,-1.28793434582868,-1.26091376219131,-1.31210052295305,-1.18399369713897,-1.24137007864041,-1.27081159104317,-1.14693261270478,-1.33019461958952,-1.21126379655249,-1.28433365075959,-1.11257331815291,-1.13700158040386,-1.16825205739382,-1.15811715892216,-1.12926735352606,-1.13741580678641,-1.11981330534415,-1.26305468026337,-1.12280231576426,-1.22067125908702,-1.1927490832226,-1.14900420065338,-1.36397040700777,-1.19191896170134,-1.14498157615153,-1.22923809085566,-1.24300038855057,-1.14496098812107,-1.20657269465057,-1.05467833930803,-1.15563287627569,-1.1626726331034,-1.13307088128976,-1.23907628835695,-1.16984829817501,-1.10072952923453,-1.22018443393217,-1.20861379350627,-1.13797870032442,-1.12532752618806,-1.25247210662781,-1.16423328393191,-1.22803048236244,-1.18916174345893,-1.16121320001593,-1.20261419510002,-1.10889715941632,-1.12996324285328,-1.18214243497906,-1.09094348360939,3
"2014-09-17_14-10-35_UTC.act33556.dx1007.id-2.L.png",-136.757829511611,-69.8654247281879,160.436604808697,-16.6829618495768,12.4092658573308,-37.3463230420487,-147.915684002061,-182.54511796349,-58.0107431425751,-1.08371989825708,-0.810805154708919,-0.779165586810401,-0.899895631480395,-0.466318049240637,-0.658397348126021,-0.699813610858775,-0.332541933345234,-0.945219756282338,-1.21963531784433,-0.459479948355138,-0.612684220797122,-0.464069779122139,-0.684728335465245,-0.749948963870876,-0.67691784667492,-1.23495166627644,-0.828847592992726,-0.484133983629068,-0.374708176091528,-1.01510302366735,-0.500891826567711,-0.413047080798636,-0.286159822601112,-0.558567868102682,-0.542368330762598,-0.660496960309905,-0.309628404908483,-0.493887002634986,-0.631117402128918,-0.638502523858284,-0.277800279920324,-0.475450313098853,-0.47666921363558,-0.401315553951991,-0.50687306538401,-0.81816678252352,-0.701536263847043,-0.528292114003862,-0.676537644422564,-0.242483635662099,-0.332246873734798,-0.807531973853342,-0.843882278676561,-0.639951888147318,-0.674806561947697,-0.587224084376644,-0.688566450431573,-0.392618911431209,-0.361597922844803,-0.513848535349308,-0.852225745870895,-0.403183525436816,-0.670188200477983,-0.721750499582785,-0.822854474812151,-0.402654207949793,-0.674273920750869,-0.269445902657197,-0.388526169693402,-0.385456735104074,-0.644307238356485,-0.487495819034372,3
"2014-09-17_14-10-35_UTC.act33556.dx1007.id-2.R.png",-98.9487138444473,-65.4098587668816,160.436604808697,-63.0310016032155,62.6190223266729,-36.754030231842,-148.314460056783,-182.469733250592,-58.0782918720109,-1.08959942242544,-0.819278869257307,-0.789812338054831,-0.929253408836413,-0.418632990940645,-0.666249904694389,-0.735780404664613,-0.28797845556319,-0.853846688613823,-1.19441066993189,-0.32016221550611,-0.692401954736041,-0.367118189417791,-0.599638554656263,-0.752836377571952,-0.782363918343544,-0.99796544525406,-0.85042200596522,-0.402236144167004,-0.789667376939187,-0.610028774279049,-0.690424752493385,-0.216601508159892,-0.820006377901808,-0.472775314519535,-0.813611565634025,-0.496085549400531,-0.736611894610591,-0.953139380225246,-0.252108659181938,-0.734498855471759,-0.287603953471601,-0.660125987972629,-0.382499606323835,-0.419758848117318,-0.558067597513828,-1.10254891882139,-0.752173760027192,-0.498204677665811,-0.29205906355128,-0.546699350958734,-0.450665300091301,-0.824083169074741,-0.648131497991341,-0.716400735095665,-0.636705212116302,-0.591954767810739,-0.58491661009122,-0.448338683245963,-0.706328269214183,-0.300402241664309,-0.546905072998198,-0.560724636568421,-0.386008925578062,-0.890549669101838,-0.319462959404774,-0.770397847808323,-0.684851694395422,-0.633637448132077,-0.40364392222054,-0.28907443149785,-0.561213328146837,-0.690340668687199,3
"2014-09-17_14-10-35_UTC.act33556.dx1009.id-7.L.png",-144.661549197547,-60.7336271310417,247.767936143303,-76.0519302734754,99.420857910644,-9.40951990669812,-158.02822060319,-188.949304330062,-62.9111876206044,-1.34188456684361,-1.43795514408625,-1.43453682268551,-1.19022352504472,-1.14084621560348,-1.19813537826379,-1.36133551845029,-1.49707748873215,-1.00595416683381,-1.14578487078282,-1.16932565033514,-1.22879001357917,-1.34515438622636,-1.3185319132967,-1.39390580526749,-0.953154350947094,-1.35916335960392,-1.3011813374618,-1.29656517867919,-1.29164492980697,-1.08255676874385,-1.14650324113439,-1.44179726343449,-1.2682496423645,-1.27905893057199,-1.08439957782499,-1.16164373288939,-1.31498150640216,-1.0249607601781,-1.19877230461171,-1.32956142773901,-1.03751279926148,-1.29559103953267,-1.19913916935908,-1.20740554965353,-1.26861118573476,-1.1761034087776,-1.34903838654848,-1.00088232123658,-1.23525369905264,-1.23932680548687,-1.11156177746872,-1.10755895808224,-1.2727258784811,-1.33407927397177,-1.26264152859646,-1.16787972025427,-1.16176436089876,-1.2219040326438,-1.15366997201902,-1.29194968201945,-1.13610215498027,-1.25653304092554,-1.14646986346125,-1.28827187815934,-1.25210887601884,-1.31716519148346,-1.11718214286257,-1.24912012534389,-1.26084730945234,-1.29006199752831,-1.24079421436723,-1.11115881888595,3
